,text,timestamp,source,symbols,company_names,url,verified,cleaned_tweets,sentiment,date,perc_change,NextDay_perc_change,sector
4654,John W. Pietrowicz Sells 2500 Shares of CME Group Inc $CME Stock https://t.co/R6ezE8OF10,Fri Jul 13 09:55:19 +0000 2018,TheMarketsDaily,CME,CME Group Inc.,http://zpr.io/6aWtd,FALSE,john w pietrowicz sell share cme group inc cme stock,1,7/13/2018,0.029949119,,Financial Services
4655,Analysts Anticipate Alliant Energy Co. $LNT to Post $0.43 Earnings Per Share https://t.co/owZSVEJ4vq,Fri Jul 13 09:57:21 +0000 2018,TranscriptDaily,LNT,Alliant Energy Corporation,http://zpr.io/6aWHd,FALSE,analyst anticip alliant energi co lnt post earn per share,1,7/13/2018,0.739883687,,Utilities
4656,NetApp’s $NTAP Buy Rating Reiterated at DA Davidson https://t.co/0p4XUIgFUw,Fri Jul 13 09:57:45 +0000 2018,OlympiaReport,NTAP,NetApp,http://theolympiareport.com/?p=922184,FALSE,netapp ntap buy rate reiter da davidson,0,7/13/2018,-1.285971099,,Technology
4657,NetApp’s $NTAP Buy Rating Reiterated at DA Davidson https://t.co/h10FVHrUVO,Fri Jul 13 09:58:04 +0000 2018,dispatchtribune,NTAP,NetApp,http://dispatchtribunal.com/?p=2051496,FALSE,netapp ntap buy rate reiter da davidson,0,7/13/2018,-1.285971099,,Technology
4658,Analyzing Telefonaktiebolaget LM Ericsson $ERIC &amp; L3 Technologies $LLL https://t.co/eboQRB8d7P,Fri Jul 13 10:01:08 +0000 2018,dakotafinancial,LLL,L3 Technologies,http://dakotafinancialnews.com/?p=315721,FALSE,analyz telefonaktiebolaget lm ericsson eric amp l technolog lll,0,7/13/2018,,,
4659,Synopsys Inc $SNPS Can't Be More Risky. Short Interest Increased - https://t.co/AOpHMY3axH,Fri Jul 13 10:02:07 +0000 2018,whatsonthorold2,SNPS,Synopsys,https://www.whatsonthorold.com/2018/07/13/synopsys-inc-nasdaqsnps-cant-be-more-risky-short-interest-increased/,FALSE,synopsi inc snp riski short interest increas,1,7/13/2018,-0.20829033,,Technology
4660,Is Synopsys Inc $SNPS a Buy? The Stock Reported more Sellers - https://t.co/pb2N5CzHYi,Fri Jul 13 10:02:24 +0000 2018,mmahotstuff1,SNPS,Synopsys,https://www.mmahotstuff.com/2018/07/13/is-synopsys-inc-nasdaqsnps-a-buy-the-stock-reported-more-sellers.html,FALSE,synopsi inc snp buy stock report seller,0,7/13/2018,-0.20829033,,Technology
4661,What’s Propelling Synopsys Inc $SNPS After Higher Shorts Reported? https://t.co/3nXeFixjVC,Fri Jul 13 10:03:14 +0000 2018,reurope_stock,SNPS,Synopsys,https://reurope.com/2018/07/13/whats-propelling-synopsys-inc-nasdaqsnps-after-higher-shorts-reported/,FALSE,propel synopsi inc snp higher short report,0,7/13/2018,-0.20829033,,Technology
4662,Synopsys Inc $SNPS Sellers Increased By 1.33% Their Shorts - https://t.co/5dJiXFGU92,Fri Jul 13 10:03:48 +0000 2018,bibeypost_stock,SNPS,Synopsys,https://www.bibeypost.com/synopsys-inc-nasdaqsnps-sellers-increased-by-1-33-their-shorts/,FALSE,synopsi inc snp seller increas short,0,7/13/2018,-0.20829033,,Technology
4663,What Are The Market's Top Dividend Stocks? https://t.co/LcjMHfmSAq  $COP $QCOM $LLY $UPS $LMT $NEE $BLK $OXY $CB… https://t.co/Jdd0alFAjB,Fri Jul 13 10:05:01 +0000 2018,FinInvTr,CME,CME Group Inc.,https://buff.ly/2mcn8g9,FALSE,market top dividend stock cop qcom lli up lmt nee blk oxi cb,1,7/13/2018,0.029949119,,Financial Services
4664,Endo International PLC $ENDP Sees Significant Increase in Short Interest https://t.co/eAV82p1jpA,Fri Jul 13 10:07:16 +0000 2018,MareaInformativ,ENDP,Endo International plc,http://www.mareainformativa.com/?p=437701,FALSE,endo intern plc endp see signific increas short interest,1,7/13/2018,0.447629278,,Healthcare
4665,Traders Sell Becton Dickinson and $BDX on Strength $BDX https://t.co/KjTbrRZhuq,Fri Jul 13 10:07:41 +0000 2018,MareaInformativ,BDX,Becton Dickinson,http://www.mareainformativa.com/?p=437594,FALSE,trader sell becton dickinson bdx strength bdx,1,7/13/2018,0.246255942,,Healthcare
4666,Henry Schein $HSIC Stock Rating Lowered by BidaskClub https://t.co/2tEvqK3sIv,Fri Jul 13 10:07:44 +0000 2018,MareaInformativ,HSIC,Henry Schein,http://www.mareainformativa.com/?p=437586,FALSE,henri schein hsic stock rate lower bidaskclub,-1,7/13/2018,0.226572585,,Healthcare
4667,Btw Estimated #Earnings Per Share for $DLTR is $1.79 it's 2.09% of the current price https://t.co/0gLxS6hbYW,Fri Jul 13 10:12:03 +0000 2018,1MinuteStock,DLTR,Dollar Tree,https://unicornbay.com/t/DLTR.US?utm_medium=tweet&utm_campaign=eps&utm_source=twitter,FALSE,btw estim earn per share dltr current price,1,7/13/2018,-0.930777289,,Consumer Defensive
4668,$ROST #Ross Stores Inc. ROST - Embedded Expectations Analysis - 2018 07 13: Ross Stores Inc. (ROST:USA) currently… https://t.co/WHGnhwoYxO,Fri Jul 13 10:12:15 +0000 2018,ResearchPool,ROST,Ross Stores,https://twitter.com/i/web/status/1017713309036900353,FALSE,rost ross store inc rost embed expect analysi ross store inc rost usa current,0,7/13/2018,-0.471922506,,Consumer Cyclical
4669,Mohawk Industries $MHK Sees Strong Trading Volume https://t.co/EtBcHLB6lS,Fri Jul 13 10:12:42 +0000 2018,MareaInformativ,MHK,Mohawk Industries,http://www.mareainformativa.com/?p=437712,FALSE,mohawk industri mhk see strong trade volum,1,7/13/2018,-0.237316426,,Consumer Cyclical
4670,Mohawk Industries $MHK Sees Strong Trading Volume https://t.co/SM6xkEHMgr,Fri Jul 13 10:13:58 +0000 2018,OlympiaReport,MHK,Mohawk Industries,http://theolympiareport.com/?p=922234,FALSE,mohawk industri mhk see strong trade volum,1,7/13/2018,-0.237316426,,Consumer Cyclical
4671,Mohawk Industries $MHK Sees Strong Trading Volume https://t.co/oSZA3fUUam,Fri Jul 13 10:14:37 +0000 2018,WeekHerald,MHK,Mohawk Industries,http://weekherald.com/?p=2988011,FALSE,mohawk industri mhk see strong trade volum,1,7/13/2018,-0.237316426,,Consumer Cyclical
4672,🎉🎉🎉 This project is very strong team that does a lot of work for a great future! I support and recommend to friends… https://t.co/45WywNOMlp,Fri Jul 13 10:16:28 +0000 2018,Ashikeqbal21,DXC,DXC Technology Company,https://twitter.com/i/web/status/1017714370560708608,FALSE,project strong team lot work great futur support recommend friend,1,7/13/2018,-0.736675523,,Technology
4673,Gentex $GNTX Scheduled to Post Quarterly Earnings on Friday https://t.co/fnLsqrhWkZ,Fri Jul 13 10:17:23 +0000 2018,MareaInformativ,GNTX,Gentex Corporation,http://www.mareainformativa.com/?p=437786,FALSE,gentex gntx schedul post quarterli earn friday,0,7/13/2018,-0.649911694,,Consumer Cyclical
4674,Financial Review: Great Ajax $AJX versus Apartment Investment and Management $AIV https://t.co/a5wjFjastR,Fri Jul 13 10:17:36 +0000 2018,MareaInformativ,AIV,Apartment Investment and Management Company,http://www.mareainformativa.com/?p=437757,FALSE,financi review great ajax ajx versu apart invest manag aiv,1,7/13/2018,0.974934925,,Real Estate
4675,Reviewing Cincinnati Financial $CINF and James River Group $JRVR https://t.co/jjyQBFxjm9,Fri Jul 13 10:17:38 +0000 2018,MareaInformativ,CINF,Cincinnati Financial Corporation,http://www.mareainformativa.com/?p=437751,FALSE,review cincinnati financi cinf jame river group jrvr,0,7/13/2018,-0.50533997,,Financial Services
4676,Financial Review: ConforMIS $CFMS vs. Zimmer Biomet $ZBH https://t.co/XNf6BzAT5w,Fri Jul 13 10:17:40 +0000 2018,MareaInformativ,ZBH,Zimmer Biomet Holdings,http://www.mareainformativa.com/?p=437746,FALSE,financi review conformi cfm vs zimmer biomet zbh,0,7/13/2018,-0.410768422,,Healthcare
4677,Genocea Biosciences $GNCA versus BAVARIAN NORDIC/S $BVNRY Critical Review https://t.co/a0R97DtTpp,Fri Jul 13 10:18:40 +0000 2018,TickerReport,GNCA,Genocea Biosciences,http://tickerreport.com/?p=3633756,FALSE,genocea bioscienc gnca versu bavarian nordic bvnri critic review,-1,7/13/2018,1.696969548,,Healthcare
4678,Fiserv Sees Unusually High Options Volume $FISV  https://t.co/qnEcTGGDnp,Fri Jul 13 10:21:24 +0000 2018,EnterpriseLeade,FISV,Fiserv,http://theenterpriseleader.com/?p=983649,FALSE,fiserv see unusu high option volum fisv,0,7/13/2018,0.012912647,,Technology
4679,Beneteau SA: Heavy volume for Bénéteau stock. $BEN https://t.co/0BwZcbcSal https://t.co/ob4rbTZQZI,Fri Jul 13 10:22:35 +0000 2018,MScreener,BEN,Franklin Resources,http://www.4-traders.com//BENETEAU-SA-4622/,FALSE,beneteau sa heavi volum b n teau stock ben,0,7/13/2018,0.154413945,,Financial Services
4680,Affiliated Managers Group Inc. $AMG Forecasted to Earn Q2 2018 Earnings of $3.60 Per Share https://t.co/oVlmj76X4R,Fri Jul 13 10:27:52 +0000 2018,MareaInformativ,AMG,Affiliated Managers Group,http://www.mareainformativa.com/?p=437956,FALSE,affili manag group inc amg forecast earn q earn per share,1,7/13/2018,0.174808226,,Financial Services
4681,RT @sunnybould: FCoin銘柄は$ZIP を残して$CET に変えた また戻すかもしれないけど・・とりあえず乗り換えてみた  #Fcoin $FT $Fl $ZIP #CoinEX $CET #仮想通貨,Fri Jul 13 10:28:53 +0000 2018,rimipyon,FL,Foot Locker,,FALSE,rt fcoin zip cet fcoin ft fl zip coinex cet,0,7/13/2018,-1.405467003,,Consumer Cyclical
4682,$FLR with a big win $1.2b now a possible $13b though overall. https://t.co/GXNRMuEXFk,Fri Jul 13 10:30:50 +0000 2018,SonOfUhGunn,FLR,Fluor Corporation,,FALSE,flr big win b possibl b though overal,1,7/13/2018,-0.938965235,,Industrials
4683,Could Edison International $EIX Change Direction After This Bearish Multiple Bottom - https://t.co/ODKQ4EsZPl,Fri Jul 13 10:31:42 +0000 2018,whatsonthorold2,EIX,Edison International,https://www.whatsonthorold.com/2018/07/13/could-edison-international-eix-change-direction-after-this-bearish-multiple-bottom/,FALSE,could edison intern eix chang direct bearish multipl bottom,0,7/13/2018,0.121731329,,Utilities
4684,Edison International $EIX Forms Multiple Bottom; Strong Momentum for Sellers - https://t.co/yt5j7XX7ii,Fri Jul 13 10:32:00 +0000 2018,mmahotstuff1,EIX,Edison International,https://www.mmahotstuff.com/2018/07/13/edison-international-eix-forms-multiple-bottom-strong-momentum-for-sellers.html,FALSE,edison intern eix form multipl bottom strong momentum seller,1,7/13/2018,0.121731329,,Utilities
4685,Office Depot Inc $ODP Short Interest Update https://t.co/nrGcIJpQWy,Fri Jul 13 10:32:08 +0000 2018,MareaInformativ,ODP,Office Depot,http://www.mareainformativa.com/?p=438135,FALSE,offic depot inc odp short interest updat,1,7/13/2018,0.380222346,,Consumer Cyclical
4686,$CME open interest for maturity 07/20/2018. High put=135.00 High call=185.00 #maxpain #options… https://t.co/wzHnnSiJOq,Fri Jul 13 10:32:30 +0000 2018,optioncharts,CME,CME Group Inc.,https://twitter.com/i/web/status/1017718404248109056,FALSE,cme open interest matur high put high call maxpain option,1,7/13/2018,0.029949119,,Financial Services
4687,Q3 2018 EPS Estimates for Cimarex Energy Co $XEC Lowered by Seaport Global Securities https://t.co/vvp0Vn8NIH,Fri Jul 13 10:32:45 +0000 2018,MareaInformativ,XEC,Cimarex Energy Co.,http://www.mareainformativa.com/?p=438048,FALSE,q ep estim cimarex energi co xec lower seaport global secur,-1,7/13/2018,-0.979799213,,Energy
4688,Bearish Chart Formation for Edison International $EIX After Forming Multiple Bottom Chart Pattern https://t.co/suPPobTs3r,Fri Jul 13 10:33:21 +0000 2018,reurope_stock,EIX,Edison International,https://reurope.com/2018/07/13/bearish-chart-formation-for-edison-international-eix-after-forming-multiple-bottom-chart-pattern/,FALSE,bearish chart format edison intern eix form multipl bottom chart pattern,0,7/13/2018,0.121731329,,Utilities
4689,Could Edison International $EIX Change Direction After This Multiple Bottom - https://t.co/mzwC3ESbDz,Fri Jul 13 10:33:40 +0000 2018,bibeypost_stock,EIX,Edison International,https://www.bibeypost.com/could-edison-international-eix-change-direction-after-this-multiple-bottom/,FALSE,could edison intern eix chang direct multipl bottom,0,7/13/2018,0.121731329,,Utilities
4690,$IFF Internationa Flavors &amp; Fragrances Inc. SEC Filing: Form 4 https://t.co/F0jBGWQBMM,Fri Jul 13 10:35:37 +0000 2018,StockTexts,IFF,International Flavors & Fragrances Inc.,http://www.sec.gov/Archives/edgar/data/51253/000168795318000035/xslF345X03/primary_doc.xml,FALSE,iff internationa flavor amp fragranc inc sec file form,0,7/13/2018,-0.117082114,,Basic Materials
4691,2018-07-12 Short sale volume (not short interest) for $CPB is 53%. https://t.co/iw1wUtR19v $UL 54% $HAIN 38% $CAG 60% $TSN 30%,Fri Jul 13 10:36:01 +0000 2018,shortvolumes,TSN,Tyson Foods,http://shortvolumes.com/?t=CPB,FALSE,short sale volum short interest cpb ul hain cag tsn,1,7/13/2018,-0.484994966,,Consumer Defensive
4692,$IFF new insider buying: 60000 shares. https://t.co/DqM4PF9fKq,Fri Jul 13 10:36:01 +0000 2018,insiderbuyings,IFF,International Flavors & Fragrances Inc.,http://insiderbuyingselling.com/?t=IFF,FALSE,iff new insid buy share,1,7/13/2018,-0.117082114,,Basic Materials
4693,Array Biopharma $ARRY Stock Rating Lowered by Zacks Investment Research  https://t.co/16J6CfDbDr,Fri Jul 13 10:36:39 +0000 2018,EnterpriseLeade,ARRY,Array BioPharma Inc.,http://theenterpriseleader.com/?p=983724,FALSE,array biopharma arri stock rate lower zack invest research,-1,7/13/2018,,,Technology
4694,$IFF International Flavors &amp; Fragrances SEC Alert From our Stock News Alerts App,Fri Jul 13 10:37:04 +0000 2018,Allstocknews,IFF,International Flavors & Fragrances Inc.,,FALSE,iff intern flavor amp fragranc sec alert stock news alert app,1,7/13/2018,-0.117082114,,Basic Materials
4695,$IP Max Pain=49.00. Maturity=08/03/2018. #maxpain #options https://t.co/4MhVoYV4FA https://t.co/qa9e9n93pT,Fri Jul 13 10:37:30 +0000 2018,optioncharts,IP,International Paper Company,http://maximum-pain.com/options/max-pain/IP,FALSE,ip max pain matur maxpain option,-1,7/13/2018,0.337521656,,Consumer Cyclical
4696,$3.77 Billion in Sales Expected for Waste Management Inc. $WM This Quarter https://t.co/BY9OgxFYmJ,Fri Jul 13 10:38:15 +0000 2018,MareaInformativ,WM,Waste Management,http://www.mareainformativa.com/?p=438250,FALSE,billion sale expect wast manag inc wm quarter,0,7/13/2018,-0.0949126,,Industrials
4697,$7.97 Billion in Sales Expected for Johnson Controls International PLC $JCI This Quarter https://t.co/kMp0sxV3TZ,Fri Jul 13 10:38:26 +0000 2018,MareaInformativ,JCI,Johnson Controls International plc,http://www.mareainformativa.com/?p=438224,FALSE,billion sale expect johnson control intern plc jci quarter,0,7/13/2018,-1.1520671,,Industrials
4698,Fortune Brands Home &amp; Security Inc $FBHS Expected to Post Quarterly Sales of $1.45 Billion  https://t.co/WJxQ2TibfZ,Fri Jul 13 10:41:17 +0000 2018,EnterpriseLeade,FBHS,Fortune Brands Home & Security,http://theenterpriseleader.com/?p=983752,FALSE,fortun brand home amp secur inc fbh expect post quarterli sale billion,0,7/13/2018,-1.30346809,,Consumer Cyclical
4699,Qorvo Inc $QRVO Given Consensus Rating of “Hold” by Analysts  https://t.co/UVEx86d8du,Fri Jul 13 10:41:19 +0000 2018,EnterpriseLeade,QRVO,Qorvo,http://theenterpriseleader.com/?p=983747,FALSE,qorvo inc qrvo given consensu rate hold analyst,0,7/13/2018,0.574283495,,Technology
4700,Btw Estimated #Earnings Per Share for $SLCA is $0.57 it's 2.19% of the current price https://t.co/AyKP6U5ZY2,Fri Jul 13 10:42:02 +0000 2018,1MinuteStock,SLCA,U.S. Silica Holdings,https://unicornbay.com/t/SLCA.US?utm_medium=tweet&utm_campaign=eps&utm_source=twitter,FALSE,btw estim earn per share slca current price,1,7/13/2018,0.615384029,,Energy
4701,KeyCorp Research Analysts Raise Earnings Estimates for DTE Energy Co $DTE https://t.co/akVaaKXx47,Fri Jul 13 10:43:05 +0000 2018,MareaInformativ,DTE,DTE Energy Company,http://www.mareainformativa.com/?p=438342,FALSE,keycorp research analyst rais earn estim dte energi co dte,0,7/13/2018,-0.198149724,,Utilities
4702,Jefferies Financial Group Weighs in on CBS Co. Common Stock’s FY2019 Earnings $CBS https://t.co/tnkHsvKlXI,Fri Jul 13 10:43:06 +0000 2018,MareaInformativ,CBS,CBS Corporation,http://www.mareainformativa.com/?p=438341,FALSE,jefferi financi group weigh cb co common stock fy earn cb,0,7/13/2018,,,
4703,"Abcam PLC $ABC Shareholders Are Liking The News That Numis Has Reiterated Their ""Hold"" Rating on the Stock - https://t.co/yswryPzWCB",Fri Jul 13 10:44:08 +0000 2018,whatsonthorold2,ABC,AmerisourceBergen Corporation,https://www.whatsonthorold.com/2018/07/13/abcam-plc-lonabc-shareholders-are-liking-the-news-that-numis-has-reiterated-their-hold-rating-on-the-stock/,FALSE,abcam plc abc sharehold like news numi reiter hold rate stock,1,7/13/2018,-1.080835263,,Healthcare
4704,$HE $FLY $MS $OAK $FOR $ADS $MMM! $CUBS $ARE $MR $USA $BWA! $I $AM $MS $AFT,Fri Jul 13 10:44:23 +0000 2018,stockbard,BWA,BorgWarner Inc.,,FALSE,fli ms oak ad mmm cub mr usa bwa ms aft,0,7/13/2018,-1.212395385,,Consumer Cyclical
4705,"Analyst at Numis Reaffirms The Abcam PLC $ABC ""Hold"" Rating They’ve Had - https://t.co/UDaSg2eFm5",Fri Jul 13 10:44:34 +0000 2018,mmahotstuff1,ABC,AmerisourceBergen Corporation,https://www.mmahotstuff.com/2018/07/13/analyst-at-numis-reaffirms-the-abcam-plc-lonabc-hold-rating-theyve-had.html,FALSE,analyst numi reaffirm abcam plc abc hold rate,0,7/13/2018,-1.080835263,,Healthcare
4706,$OHI $SBRA $CCI $CIO $CONE $DEA $DOC $GT $IRM $MNR $STOR $UMH https://t.co/Vc0wmJ0a1W,Fri Jul 13 10:45:04 +0000 2018,SeekingAlpha,IRM,Iron Mountain Incorporated,https://seekingalpha.com/article/4187002-10-wannabe-swans-next-10-years?source=feed_f,FALSE,ohi sbra cci cio cone dea doc gt irm mnr stor umh,1,7/13/2018,0.434782203,,Real Estate
4707,We combine indicators that give good returns when backtested. This one is Bearish on $AET https://t.co/6lQzEUnvca https://t.co/I9Ih54nJI8,Fri Jul 13 10:45:39 +0000 2018,StockmetrixFeed,AET,Aetna Inc.,https://stmx.me/1lrH,FALSE,combin indic give good return backtest one bearish aet,1,7/13/2018,-0.434419471,,
4708,Insider Transaction: Winder Investment Pte Ltd Picked up 60000 Shares of International Flavors &amp; Fragrances Inc.… https://t.co/fJ3VugCv8S,Fri Jul 13 10:46:15 +0000 2018,mmahotstuff1,IFF,International Flavors & Fragrances Inc.,https://twitter.com/i/web/status/1017721862649008128,FALSE,insid transact winder invest pte ltd pick share intern flavor amp fragranc inc,1,7/13/2018,-0.117082114,,Basic Materials
4709,We calculated 21-day Expected Return of $SLCA for you: -11.78% https://t.co/jBujRjop6s,Fri Jul 13 10:47:02 +0000 2018,1MinuteStock,SLCA,U.S. Silica Holdings,https://unicornbay.com/t/SLCA.US?utm_medium=tweet&utm_campaign=expreturn&utm_source=twitter,FALSE,calcul day expect return slca,0,7/13/2018,0.615384029,,Energy
4710,Cypress Semiconductor $CY Rating Increased to Buy at BidaskClub https://t.co/txo23oelus,Fri Jul 13 10:47:32 +0000 2018,MareaInformativ,CY,Cypress Semiconductor Corporation,http://www.mareainformativa.com/?p=438511,FALSE,cypress semiconductor cy rate increas buy bidaskclub,0,7/13/2018,,,
4711,"Abcam PLC $ABC Shareholders Are Liking The News That Numis Has Reiterated Their ""Hold"" Rating on the Stock https://t.co/SrF7q4m7Ep",Fri Jul 13 10:48:26 +0000 2018,reurope_stock,ABC,AmerisourceBergen Corporation,https://reurope.com/2018/07/13/abcam-plc-lonabc-shareholders-are-liking-the-news-that-numis-has-reiterated-their-hold-rating-on-the-stock/,FALSE,abcam plc abc sharehold like news numi reiter hold rate stock,1,7/13/2018,-1.080835263,,Healthcare
4712,Abcam PLC $ABC Rating Reaffirmed by Numis Today - https://t.co/2KMakEtJpA,Fri Jul 13 10:48:40 +0000 2018,bibeypost_stock,ABC,AmerisourceBergen Corporation,https://www.bibeypost.com/abcam-plc-lonabc-rating-reaffirmed-by-numis-today/,FALSE,abcam plc abc rate reaffirm numi today,0,7/13/2018,-1.080835263,,Healthcare
4713,The Market's Top Dividend Stocks: https://t.co/LcjMHf5hbQ  $GM $DE $EMR $PX $SO $F $BBT $NSC $PRU $MET $D $EXC $TGT $MPC $HPQ,Fri Jul 13 10:51:00 +0000 2018,FinInvTr,PRU,Prudential Financial,https://buff.ly/2mcn8g9,FALSE,market top dividend stock gm de emr px f bbt nsc pru met exc tgt mpc hpq,1,7/13/2018,-0.221377908,,Financial Services
4714,$ANSS high OI range is 150.00 to 160.00 for option expiration 07/20/2018 #maxpain #options https://t.co/l4WbKAgcvU https://t.co/fSieLQ3jkh,Fri Jul 13 10:53:35 +0000 2018,optioncharts,ANSS,ANSYS,http://maximum-pain.com/options/open-interest/ANSS,FALSE,anss high oi rang option expir maxpain option,0,7/13/2018,0.22207079,,Technology
4715,Traders Buy High Volume of Call Options on Public Service Enterprise Group $PEG https://t.co/CVvulZMSFN,Fri Jul 13 10:53:52 +0000 2018,TranscriptDaily,PEG,Public Service Enterprise Group Incorporated,http://zpr.io/6aW9N,FALSE,trader buy high volum call option public servic enterpris group peg,0,7/13/2018,0.649102989,,Utilities
